"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.4,0.112144593834539,0.605042016806723,-2.28153210814254,0.00362411329150451,0.1804655601205,0.00473184246937375,0.157607121025971,0.0154643539560781,-2.23951405035909,0.00469368678843912,0.0428096150090016,0.00507567235109432,0.181572406448311,0.0155743553309321,-2.28857892456252,0.0122036563790595,0.168124648171962,0.0173649650962029,0.179806670574743,0.0540786351361257,-2.28061504442623,0.00402274060826718,0.180614723609581,0.0226311806976109,0.158189139800114,0.00480469793384616,-1.26055861226052,0.241489873384584,1.0189378560053,0.256277592045033,0.512511192837391,0.829482018834347,"Converged",""
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.35,0.113094320742739,0.555555555555556,-2.27816285529299,0.0039155783375487,0.174484511616655,0.00466667282866416,0.116321242363835,0.0178456983768695,-2.2335553275022,0.00479575176080777,0.0586965699883771,0.00508569829488442,0.1219199505898,0.0178655910096993,-2.27144702543719,0.0107761178745165,0.176419746514351,0.0161702228281911,0.0874783226994182,0.0461878126529673,-2.27670615907431,0.00437980479217193,0.174129760625499,0.0194541737595635,0.118201030450515,0.00479313753812335,-1.06032309256788,0.23897480121322,1.27357874074943,0.250108628781575,0.0367328844263972,0.84935037868396,"Converged",""
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.4,0.113772017673475,0.630541871921182,-2.28127536390235,0.00379955099678487,0.174838020162576,0.00466059382904582,0.167021372656612,0.0144810698511045,-2.22294099627441,0.00502222244157331,0.0372574147531535,0.00525697068972953,0.188637198321573,0.0147120290497509,-2.25284774900676,0.0102783946346601,0.15562653322568,0.0152478169063962,0.144432932764016,0.0299091254347216,-2.27943741247391,0.00425124959689849,0.17378064284309,0.0158364305537192,0.161474001350391,0.00469409293612014,-0.868964987876774,0.24055644403891,0.953707543803814,0.248986538867115,0.676441430919914,0.697083917065705,"Converged",""
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.5,0.112966473948285,0.645454545454546,-2.27595711676729,0.00380236342037564,0.169781821707015,0.00469188168281252,0.149613113802515,0.0151876542417589,-2.22288783164292,0.00492233271885782,0.0401713556847959,0.00526806132833643,0.10932843848314,0.0151184270297545,-2.260921108883,0.01595407694066,0.155815045720873,0.0161285679545663,0.0587545969695997,0.071233423553553,-2.27474781869013,0.00423867974653845,0.169452098199519,0.0170642216450737,0.151292258955515,0.0047710031866599,-0.843050258875459,0.243097881800068,0.922667875773143,0.258001021397728,-1.1333629116883,0.783164379667741,"Converged",""
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.55,0.112340230714531,0.643171806167401,-2.28395325745258,0.0038097613022428,0.181305424232765,0.00469640631141716,0.144880147629291,0.0167211549632032,-2.2284397577178,0.00513545899519602,0.0306615495030107,0.00523217482153769,0.165384911942448,0.0169026032777748,-2.26262462438155,0.0133140835694716,0.177329352222844,0.0148926006957047,0.0735273548437908,0.0564968638436569,-2.28230137091751,0.00411704262080159,0.18177345297971,0.0185047801540059,0.139704423183553,0.0046982973677055,-0.879298912610695,0.24247073500515,0.626727459590235,0.245022537288708,0.572747402330441,0.783937237525314,"Converged",""
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.55,0.112902445238779,0.654867256637168,-2.27843837202126,0.00380259776662273,0.178298059994315,0.00470904723642111,0.145066605832981,0.0144632631069458,-2.2181233247078,0.00486371017543037,0.0345302026050276,0.00517413394133173,0.0971917519744686,0.0145478075769887,-2.26993370258037,0.0113727007940953,0.161889220361393,0.0152059562230827,0.131234581638651,0.0335586968532746,-2.27793258925684,0.00403695294883726,0.179441630557432,0.015085556899011,0.150828591976445,0.00478973102922853,-0.753694912103546,0.240222421842996,0.790200021173087,0.2510884319828,-1.48891740844796,0.783147662499732,"Converged",""
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.5,0.112680109690418,0.576576576576577,-2.28194963558861,0.00377582192478641,0.183702553314733,0.00468996202667919,0.135189849913761,0.0157717212305691,-2.24077850058058,0.00490641597105107,0.0614648249747441,0.00520413103790131,0.12187183788725,0.0157969109558065,-2.281181866723,0.0120104363240626,0.195053003401113,0.0146958160773286,0.160544212634118,0.0437856416410023,-2.28183306451131,0.0043098661744726,0.18259343112582,0.0184417373003433,0.144479924707315,0.00470801685870472,-1.42411194532963,0.269177200503122,1.60824607261214,0.281302787450333,-0.578508311155977,0.828579316411257,"Converged",""
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.45,0.112999701224786,0.604545454545454,-2.2814278277776,0.00360595310807599,0.180046288294703,0.00468268952290686,0.160718472828649,0.0145925310804359,-2.24520056037968,0.00484708867627324,0.0581282243748154,0.00527684153772919,0.197470652320118,0.0144611735168958,-2.29748909276659,0.0104938202093655,0.225055625194881,0.016155718391324,0.101382619993973,0.0411799190788909,-2.28259828573114,0.00406096850676825,0.179836110233408,0.0157790825038574,0.161714570786113,0.00471126686994496,-1.46323781176044,0.266612979128923,1.4938452675254,0.278716911624982,0.973607805576681,0.744993639451075,"Converged",""
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.45,0.113351016156168,0.616822429906542,-2.28206888099435,0.00376284828225125,0.179690713502631,0.00466289610701653,0.162594173604108,0.0150793304808742,-2.22668992235701,0.00479080875682973,0.0406216858817257,0.00518452296497749,0.167733569086415,0.0150914540244516,-2.2801588615748,0.0115617279178058,0.182397550641634,0.015596149762422,0.153190955236063,0.047021771428176,-2.27969978096642,0.00416910204411435,0.179119415175108,0.0162444181879519,0.156106890436135,0.00470605626452161,-0.964443659776401,0.233180035662058,0.972891587186277,0.248036370369441,0.262554329469122,0.709562788345999,"Converged",""
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.45,0.11247249122866,0.623318385650224,-2.27988858376132,0.00381358983526663,0.174553201892626,0.00469613523141014,0.144116298688877,0.0166885839817054,-2.22267106836589,0.00512372948422943,0.0330805530647734,0.00530776254895756,0.119554644057804,0.0167982293817747,-2.27233378176672,0.0109644530008922,0.184038783622875,0.0153578929630216,0.135311548710043,0.0334656003729138,-2.27653378051748,0.00428399816403557,0.174107196960929,0.0201476675455395,0.132734721912735,0.00475134610325315,-1.15547081057442,0.264292746368299,1.12745027105157,0.266882970977052,-0.179825122135391,0.849142649115943,"Converged",""
"seed1031-run11",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.55,0.112639293908367,0.558035714285714,-2.27841069088861,0.0036998458716942,0.173900787460057,0.00468392043300464,0.140651134186051,0.0148097453239098,-2.23772828593904,0.00453319678002637,0.0555563093930427,0.00500520090449462,0.139079313099138,0.0147073086707011,-2.28395424226719,0.0121741693859421,0.156160535376457,0.0151557571113176,0.194896324021476,0.0600874656340599,-2.28289077843758,0.00422974646643189,0.175252808267978,0.0162296687247064,0.160969155542329,0.00472446665137928,-1.0601231313598,0.230546382272624,1.23848386946088,0.248957205837176,-0.55168463824783,0.745709189580347,"Converged",""
"seed1031-run12",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.4,0.112709591422767,0.606194690265487,-2.28230694970997,0.00363683069191445,0.175727474061317,0.00468819424637626,0.168006531062452,0.012666794416697,-2.24042535797691,0.00479118545106849,0.0517327430640955,0.00518765367529843,0.160356575354857,0.0127558674185787,-2.29910980954096,0.0109290793861166,0.181289530262066,0.0163914710590139,0.172569540018055,0.0447389662816104,-2.2824018683819,0.00408063573619814,0.177066029813271,0.0133467595270108,0.166331712502429,0.00476942798016214,-1.14333800975662,0.246490842579735,1.14848826943763,0.260308248360324,-0.205029598212365,0.618331577372063,"Converged",""
"seed1031-run13",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.5,0.113067764442686,0.559633027522936,-2.27951308211706,0.00379793260608149,0.178035237520371,0.00467853333563135,0.147030974036169,0.0154073989403004,-2.24579181592799,0.00491492099400378,0.0700079509646583,0.00519064053256732,0.140805366878395,0.0155019113577371,-2.27091250330891,0.0110146571886138,0.164965211737905,0.0155790504734223,0.0794230572189064,0.0587682186653819,-2.27810025713764,0.0041834832718707,0.177164776581952,0.0174702701536197,0.137170259735507,0.00478500592140615,-1.41691273426503,0.269795677329499,1.6088186288632,0.27566050829865,0.0293609794933785,0.782587868012485,"Converged",""
"seed1031-run14",390,-2.2778541,0.1764544,0.1413503,0.1,1.098612,-1.098612,0.3364722,0.5,0.4,0.113142141433928,0.612612612612613,-2.2744188210872,0.00374445590753647,0.174062736581443,0.00467525363847298,0.141898787649752,0.0154088507238036,-2.22231638831504,0.00480405304317078,0.0400148644972622,0.00512587154587565,0.129844032333936,0.0154854526368585,-2.28212404073027,0.0111828775958638,0.166985920270864,0.0154701042531447,0.155765998522608,0.0438736808103345,-2.27481682016578,0.00427057475461052,0.173996576151973,0.0189094265321962,0.153713890134152,0.00484447853771143,-0.898356074254625,0.233921946146819,0.938206773486664,0.24738720851101,-0.643042922010412,0.798691496879819,"Converged",""
